Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,55.552502,56.200001,55.049999,55.942501,53.806606,118655600
2018-10-09,55.910000,56.817501,55.562500,56.717499,54.552017,107564000
2018-10-10,56.365002,56.587502,54.012501,54.090000,52.024845,167962400
2018-10-11,53.630001,54.875000,53.080002,53.612499,51.565552,212497600
2018-10-12,55.105000,55.720001,54.209999,55.527500,53.407440,161351600
2018-10-15,55.290001,55.457500,54.317501,54.340000,52.265285,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.417068,116736000
2018-10-17,55.575001,55.660000,54.834999,55.297501,53.186237,91541600
2018-10-18,54.465000,54.935001,53.250000,54.005001,51.943077,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,52.734173,132314800
2018-10-22,54.947498,55.840000,54.735001,55.162498,53.056381,115168400
2018-10-23,53.957500,55.812500,53.674999,55.682499,53.556534,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,51.719452,163702000
2018-10-25,54.427502,55.345001,54.187500,54.950001,52.852001,119423200
2018-10-26,53.974998,55.047501,53.167500,54.075001,52.010403,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.034157,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.289043,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715000,52.625969,153435600
2018-11-01,54.762501,55.590000,54.202499,55.555000,53.433903,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,49.889587,365314800
2018-11-05,51.075001,51.097500,49.542500,50.397499,48.473305,264654800
2018-11-06,50.480000,51.180000,50.422501,50.942501,48.997505,127531600
2018-11-07,51.492500,52.514999,51.032501,52.487499,50.483501,133697600
2018-11-08,52.494999,52.529999,51.687500,52.122501,50.307369,101450400
2018-11-09,51.387501,51.502499,50.562500,51.117500,49.337360,137463200
2018-11-12,49.750000,49.962502,48.447498,48.542500,46.852043,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.383930,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.073700,243204000
2018-11-15,47.097500,47.992500,46.724998,47.852501,46.186077,185915200
2018-11-16,47.625000,48.742500,47.365002,48.382500,46.697609,147713200
2018-11-19,47.500000,47.674999,46.247501,46.465000,44.846886,167701200
2018-11-20,44.592499,45.367500,43.877499,44.244999,42.704201,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195000,42.655945,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.572536,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.134750,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.043053,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.659721,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.324326,167080000
2018-11-30,45.072498,45.082500,44.257500,44.645000,43.090260,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.595943,163210000
2018-12-04,45.237499,45.597500,44.067501,44.172501,42.634228,165377200
2018-12-06,42.939999,43.695000,42.605000,43.680000,42.158875,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.655613,169126400
2018-12-10,41.250000,42.522499,40.832500,42.400002,40.923458,248104000
2018-12-11,42.915001,42.947498,41.750000,42.157501,40.689400,189126800
2018-12-12,42.599998,42.980000,42.255001,42.275002,40.802811,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.249191,127594400
2018-12-14,42.250000,42.270000,41.320000,41.369999,39.929321,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.557728,177151600
2018-12-18,41.345001,41.882500,41.097500,41.517502,40.071682,135366000
2018-12-19,41.500000,41.862499,39.772499,40.222500,38.821785,196189200
2018-12-20,40.099998,40.527500,38.825001,39.207500,37.842133,259092000
2018-12-21,39.215000,39.540001,37.407501,37.682499,36.370235,382978400
2018-12-24,37.037498,37.887501,36.647499,36.707500,35.429195,148676800
2018-12-26,37.075001,39.307499,36.680000,39.292500,37.924171,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.678047,212468400
2018-12-28,39.375000,39.630001,38.637501,39.057499,37.697353,169165600
2018-12-31,39.632500,39.840000,39.119999,39.435001,38.061707,140014000
2019-01-02,38.722500,39.712502,38.557499,39.480000,38.105137,148158800
2019-01-03,35.994999,36.430000,35.500000,35.547501,34.309586,365248800
2019-01-04,36.132500,37.137501,35.950001,37.064999,35.774235,234428400
2019-01-07,37.174999,37.207500,36.474998,36.982498,35.694614,219111200
2019-01-08,37.389999,37.955002,37.130001,37.687500,36.375050,164101200
2019-01-09,37.822498,38.632500,37.407501,38.327499,36.992764,180396400
2019-01-10,38.125000,38.492500,37.715000,38.450001,37.111008,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.746647,108092800
2019-01-14,37.712502,37.817501,37.305000,37.500000,36.194088,129756800
2019-01-15,37.567501,38.347500,37.512501,38.267502,36.934860,114843600
2019-01-16,38.270000,38.970001,38.250000,38.735001,37.386089,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965000,37.608074,119284800
2019-01-18,39.375000,39.470001,38.994999,39.205002,37.839710,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,36.990356,121576000
2019-01-23,38.537498,38.785000,37.924999,38.480000,37.139961,92522400
2019-01-24,38.527500,38.619999,37.935001,38.174999,36.845585,101766000
2019-01-25,38.869999,39.532501,38.580002,39.439999,38.066532,134142000
2019-01-28,38.947498,39.082500,38.415001,39.075001,37.714241,104768400
2019-01-29,39.062500,39.532501,38.527500,38.669998,37.323353,166348800
2019-01-30,40.812500,41.537498,40.057499,41.312500,39.873825,244439200
2019-01-31,41.527500,42.250000,41.139999,41.610001,40.160965,162958400
2019-02-01,41.740002,42.244999,41.482498,41.630001,40.180267,130672400
2019-02-04,41.852501,42.915001,41.820000,42.812500,41.321590,125982000
2019-02-05,43.215000,43.770000,43.087502,43.544998,42.028576,144406400
2019-02-06,43.662498,43.892502,43.212502,43.560001,42.043053,112958400
2019-02-07,43.099998,43.485001,42.584999,42.735001,41.246788,126966800
2019-02-08,42.247501,42.665001,42.105000,42.602501,41.295254,95280000
2019-02-11,42.762501,42.802502,42.312500,42.357498,41.057766,83973600
2019-02-12,42.525002,42.750000,42.424999,42.722500,41.411564,89134000
2019-02-13,42.847500,43.119999,42.480000,42.544998,41.239513,89960800
2019-02-14,42.427502,42.814999,42.345001,42.700001,41.389759,87342800
2019-02-15,42.812500,42.924999,42.437500,42.605000,41.297676,98507200
2019-02-19,42.427502,42.860001,42.372501,42.732498,41.421257,75891200
2019-02-20,42.797501,43.330002,42.747501,43.007500,41.687824,104457600
2019-02-21,42.950001,43.092499,42.575001,42.764999,41.452766,68998800
2019-02-22,42.895000,43.250000,42.845001,43.242500,41.915615,75652800
2019-02-25,43.540001,43.967499,43.487499,43.557499,42.220943,87493600
2019-02-26,43.427502,43.825001,43.292500,43.582500,42.245186,68280800
2019-02-27,43.302502,43.750000,43.182499,43.717499,42.376038,111341600
2019-02-28,43.580002,43.727501,43.230000,43.287498,41.959232,112861600
2019-03-01,43.570000,43.787498,43.222500,43.742500,42.400265,103544800
2019-03-04,43.922501,44.437500,43.492500,43.962502,42.613522,109744800
2019-03-05,43.985001,44.000000,43.634998,43.882500,42.535976,78949600
2019-03-06,43.667500,43.872501,43.485001,43.630001,42.291218,83241600
2019-03-07,43.467499,43.610001,43.005001,43.125000,41.801716,99185600
2019-03-08,42.580002,43.267502,42.375000,43.227501,41.901066,95997600
2019-03-11,43.872501,44.779999,43.837502,44.724998,43.352631,128044000
2019-03-12,45.000000,45.667500,44.842499,45.227501,43.839699,129870400
2019-03-13,45.562500,45.825001,45.230000,45.427502,44.033569,124130000
2019-03-14,45.974998,46.025002,45.639999,45.932499,44.523075,94318000
2019-03-15,46.212502,46.832500,45.935001,46.529999,45.102234,156171600
2019-03-18,46.450001,47.097500,46.447498,47.005001,45.562672,104879200
2019-03-19,47.087502,47.247501,46.480000,46.632500,45.201584,126585600
2019-03-20,46.557499,47.372501,46.182499,47.040001,45.596588,124140800
2019-03-21,47.505001,49.082500,47.452499,48.772499,47.275925,204136800
2019-03-22,48.834999,49.422501,47.695000,47.762501,46.296917,169630800
2019-03-25,47.877499,47.994999,46.650002,47.185001,45.737141,175381200
2019-03-26,47.915001,48.220001,46.145000,46.697498,45.264595,199202000
2019-03-27,47.187500,47.439999,46.637501,47.117500,45.671707,119393600
2019-03-28,47.237499,47.389999,46.882500,47.180000,45.732292,83121600
2019-03-29,47.457500,47.520000,47.134998,47.487499,46.030354,94256000
2019-04-01,47.910000,47.919998,47.095001,47.810001,46.342968,111448000
2019-04-02,47.772499,48.615002,47.762501,48.505001,47.016636,91062800
2019-04-03,48.312500,49.125000,48.287498,48.837502,47.338924,93087200
2019-04-04,48.697498,49.092499,48.285000,48.922501,47.421326,76457200
2019-04-05,49.112499,49.275002,48.982498,49.250000,47.738777,74106400
2019-04-08,49.105000,50.057499,49.084999,50.025002,48.489998,103526800
2019-04-09,50.080002,50.712502,49.807499,49.875000,48.344593,143072800
2019-04-10,49.669998,50.185001,49.544998,50.154999,48.616005,86781200
2019-04-11,50.212502,50.250000,49.610001,49.737499,48.211319,83603200
2019-04-12,49.799999,50.035000,49.052502,49.717499,48.191925,111042800
2019-04-15,49.645000,49.962502,49.502499,49.807499,48.279167,70146400
2019-04-16,49.865002,50.342499,49.639999,49.812500,48.284016,102785600
2019-04-17,49.884998,50.845001,49.652500,50.782501,49.224255,115627200
2019-04-18,50.779999,51.037498,50.630001,50.965000,49.401154,96783200
2019-04-22,50.707500,51.235001,50.584999,51.132500,49.563519,77758000
2019-04-23,51.107498,51.937500,50.974998,51.869999,50.278374,93292000
2019-04-24,51.840000,52.119999,51.762501,51.790001,50.200836,70162400
2019-04-25,51.707500,51.939999,51.279999,51.320000,49.745255,74172800
2019-04-26,51.224998,51.250000,50.529999,51.075001,49.507774,74596400
2019-04-29,51.099998,51.492500,50.965000,51.152500,49.582897,88818800
2019-04-30,50.764999,50.849998,49.777500,50.167500,48.628117,186139600
2019-05-01,52.470001,53.827499,52.307499,52.630001,51.015057,259309200
2019-05-02,52.459999,53.162498,52.032501,52.287498,50.683067,127985200
2019-05-03,52.722500,52.959999,52.557499,52.937500,51.313126,83569600
2019-05-06,51.072498,52.209999,50.875000,52.119999,50.520706,129772400
2019-05-07,51.470001,51.855000,50.207500,50.715000,49.158810,155054800
2019-05-08,50.474998,51.334999,50.437500,50.724998,49.168510,105358000
2019-05-09,50.099998,50.419998,49.165001,50.180000,48.640236,139634400
2019-05-10,49.355000,49.712502,48.192501,49.294998,47.966400,164834800
2019-05-13,46.927502,47.369999,45.712502,46.430000,45.178616,229722400
2019-05-14,46.602501,47.424999,46.352501,47.165001,45.893810,146118800
2019-05-15,46.567501,47.937500,46.505001,47.730000,46.443573,106178800
2019-05-16,47.477501,48.117500,47.209999,47.520000,46.239246,132125600
2019-05-17,46.732498,47.724998,46.689999,47.250000,45.976521,131516400
2019-05-20,45.880001,46.087502,45.070000,45.772499,44.538834,154449200
2019-05-21,46.305000,47.000000,46.174999,46.650002,45.392689,113459200
2019-05-22,46.165001,46.427502,45.637501,45.695000,44.463432,118994400
2019-05-23,44.950001,45.134998,44.452499,44.915001,43.704453,146118800
2019-05-24,45.049999,45.535000,44.654999,44.742500,43.536613,94858800
2019-05-28,44.730000,45.147499,44.477501,44.557499,43.356586,111792800
2019-05-29,44.105000,44.837502,44.000000,44.345001,43.149811,113924800
2019-05-30,44.487499,44.807499,44.167500,44.575001,43.373608,84873600
2019-05-31,44.057499,44.497501,43.747501,43.767502,42.587879,108174400
2019-06-03,43.900002,44.480000,42.567501,43.325001,42.157295,161584400
2019-06-04,43.860001,44.957500,43.630001,44.910000,43.699589,123872000
2019-06-05,46.070000,46.247501,45.285000,45.634998,44.405041,119093600
2019-06-06,45.770000,46.367500,45.537498,46.305000,45.056988,90105200
2019-06-07,46.627499,47.980000,46.442501,47.537498,46.256268,122737600
2019-06-10,47.952499,48.842499,47.904999,48.145000,46.847397,104883600
2019-06-11,48.715000,49.000000,48.400002,48.702499,47.389877,107731600
2019-06-12,48.487499,48.992500,48.347500,48.547501,47.239044,73012800
2019-06-13,48.674999,49.197498,48.400002,48.537498,47.229317,86698400
2019-06-14,47.887501,48.397499,47.575001,48.185001,46.886314,75046000
2019-06-17,48.224998,48.740002,48.042500,48.472500,47.166073,58676400
2019-06-18,49.012501,50.072498,48.802502,49.612499,48.275345,106204000
2019-06-19,49.919998,49.970001,49.327499,49.467499,48.134247,84496800
2019-06-20,50.092499,50.152500,49.507500,49.865002,48.521042,86056000
2019-06-21,49.700001,50.212502,49.537498,49.695000,48.355621,191202400
2019-06-24,49.634998,50.040001,49.542500,49.645000,48.306961,72881600
2019-06-25,49.607498,49.814999,48.822498,48.892502,47.574749,84281200
2019-06-26,49.442501,50.247501,49.337502,49.950001,48.603748,104270000
2019-06-27,50.072498,50.392502,49.892502,49.935001,48.589157,83598800
2019-06-28,49.669998,49.875000,49.262501,49.480000,48.146408,124442400
2019-07-01,50.792500,51.122501,50.162498,50.387501,49.029457,109012000
2019-07-02,50.352501,50.782501,50.340000,50.682499,49.316505,67740800
2019-07-03,50.820000,51.110001,50.672501,51.102501,49.725189,45448000
2019-07-05,50.837502,51.270000,50.724998,51.057499,49.681393,69062000
2019-07-08,50.202499,50.349998,49.602501,50.005001,48.657269,101354400
2019-07-09,49.799999,50.377499,49.702499,50.310001,48.954041,82312000
2019-07-10,50.462502,50.932499,50.389999,50.807499,49.438137,71588400
2019-07-11,50.827499,51.097500,50.427502,50.437500,49.078114,80767200
2019-07-12,50.612499,51.000000,50.549999,50.825001,49.455166,70380800
2019-07-15,51.022499,51.467499,51.000000,51.302502,49.919796,67789600
2019-07-16,51.147499,51.527500,50.875000,51.125000,49.747082,67467200
2019-07-17,51.012501,51.272499,50.817501,50.837502,49.467335,56430000
2019-07-18,51.000000,51.470001,50.924999,51.415001,50.029263,74162400
2019-07-19,51.447498,51.625000,50.590000,50.647499,49.282448,83717200
2019-07-22,50.912498,51.807499,50.902500,51.805000,50.408756,89111600
2019-07-23,52.115002,52.227501,51.822498,52.209999,50.802841,73420800
2019-07-24,51.917500,52.287498,51.792500,52.167500,50.761478,59966400
2019-07-25,52.222500,52.310001,51.682499,51.755001,50.360100,55638400
2019-07-26,51.869999,52.432499,51.785000,51.935001,50.535244,70475600
2019-07-29,52.115002,52.660000,52.110001,52.419998,51.007175,86693600
2019-07-30,52.189999,52.540001,51.827499,52.195000,50.788246,135742800
2019-07-31,54.105000,55.342499,52.825001,53.259998,51.824532,277125600
2019-08-01,53.474998,54.507500,51.685001,52.107498,50.703091,216071600
2019-08-02,51.382500,51.607498,50.407501,51.005001,49.630318,163448400
2019-08-05,49.497501,49.662498,48.145000,48.334999,47.032276,209572000
2019-08-06,49.077499,49.517502,48.509998,49.250000,47.922615,143299200
2019-08-07,48.852501,49.889999,48.455002,49.759998,48.418865,133457600
2019-08-08,50.049999,50.882500,49.847500,50.857498,49.486790,108038000
2019-08-09,50.325001,50.689999,49.822498,50.247501,49.078999,98478800
2019-08-12,49.904999,50.512501,49.787498,50.119999,48.954460,89927600
2019-08-13,50.255001,53.035000,50.119999,52.242500,51.027607,188874000
2019-08-14,50.790001,51.610001,50.647499,50.687500,49.508766,146189600
2019-08-15,50.865002,51.285000,49.917500,50.435001,49.262142,108909600
